mapping_id,source_asset_type,source_stable_id,target_asset_type,target_stable_id,mapping_type,confidence,source_material_ids,evidence_locations,impact_scope,review_status,auto_apply_allowed,rollback_required,notes
MAP-C003-00143,textbook_chapter,TBPHY-C003-035,knowledge_point,KPHY-C003-015,related,0.88,SRC-C003-002,目录p5-p6,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00144,textbook_chapter,TBPHY-C003-041,knowledge_point,KPHY-C003-027,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00145,textbook_chapter,TBPHY-C003-041,knowledge_point,KPHY-C003-028,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00146,textbook_chapter,TBPHY-C003-041,knowledge_point,KPHY-C003-029,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00147,textbook_chapter,TBPHY-C003-042,knowledge_point,KPHY-C003-028,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00148,textbook_chapter,TBPHY-C003-042,knowledge_point,KPHY-C003-029,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00149,textbook_chapter,TBPHY-C003-043,knowledge_point,KPHY-C003-010,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00150,textbook_chapter,TBPHY-C003-043,knowledge_point,KPHY-C003-027,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00151,textbook_chapter,TBPHY-C003-044,knowledge_point,KPHY-C003-027,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00152,textbook_chapter,TBPHY-C003-045,knowledge_point,KPHY-C003-030,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00153,textbook_chapter,TBPHY-C003-045,knowledge_point,KPHY-C003-027,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00154,textbook_chapter,TBPHY-C003-046,knowledge_point,KPHY-C003-030,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00155,textbook_chapter,TBPHY-C003-047,knowledge_point,KPHY-C003-029,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00156,textbook_chapter,TBPHY-C003-048,knowledge_point,KPHY-C003-027,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00157,textbook_chapter,TBPHY-C003-048,knowledge_point,KPHY-C003-082,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00158,textbook_chapter,TBPHY-C003-049,knowledge_point,KPHY-C003-029,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00159,textbook_chapter,TBPHY-C003-050,knowledge_point,KPHY-C003-032,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00160,textbook_chapter,TBPHY-C003-050,knowledge_point,KPHY-C003-033,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00161,textbook_chapter,TBPHY-C003-051,knowledge_point,KPHY-C003-032,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00162,textbook_chapter,TBPHY-C003-052,knowledge_point,KPHY-C003-033,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00163,textbook_chapter,TBPHY-C003-052,knowledge_point,KPHY-C003-082,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00164,textbook_chapter,TBPHY-C003-053,knowledge_point,KPHY-C003-033,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00165,textbook_chapter,TBPHY-C003-054,knowledge_point,KPHY-C003-100,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00166,textbook_chapter,TBPHY-C003-054,knowledge_point,KPHY-C003-102,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00167,textbook_chapter,TBPHY-C003-055,knowledge_point,KPHY-C003-033,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00168,textbook_chapter,TBPHY-C003-056,knowledge_point,KPHY-C003-034,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00169,textbook_chapter,TBPHY-C003-057,knowledge_point,KPHY-C003-034,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00170,textbook_chapter,TBPHY-C003-058,knowledge_point,KPHY-C003-034,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00171,textbook_chapter,TBPHY-C003-059,knowledge_point,KPHY-C003-034,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00172,textbook_chapter,TBPHY-C003-060,knowledge_point,KPHY-C003-100,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00173,textbook_chapter,TBPHY-C003-060,knowledge_point,KPHY-C003-102,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00174,textbook_chapter,TBPHY-C003-060,knowledge_point,KPHY-C003-015,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00175,textbook_chapter,TBPHY-C003-061,knowledge_point,KPHY-C003-053,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00176,textbook_chapter,TBPHY-C003-061,knowledge_point,KPHY-C003-055,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00177,textbook_chapter,TBPHY-C003-061,knowledge_point,KPHY-C003-056,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00178,textbook_chapter,TBPHY-C003-062,knowledge_point,KPHY-C003-053,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00179,textbook_chapter,TBPHY-C003-063,knowledge_point,KPHY-C003-056,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00180,textbook_chapter,TBPHY-C003-064,knowledge_point,KPHY-C003-055,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00181,textbook_chapter,TBPHY-C003-065,knowledge_point,KPHY-C003-055,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00182,textbook_chapter,TBPHY-C003-066,knowledge_point,KPHY-C003-031,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00183,textbook_chapter,TBPHY-C003-066,knowledge_point,KPHY-C003-057,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00184,textbook_chapter,TBPHY-C003-067,knowledge_point,KPHY-C003-031,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00185,textbook_chapter,TBPHY-C003-068,knowledge_point,KPHY-C003-100,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00186,textbook_chapter,TBPHY-C003-068,knowledge_point,KPHY-C003-102,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00187,textbook_chapter,TBPHY-C003-069,knowledge_point,KPHY-C003-031,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00188,textbook_chapter,TBPHY-C003-070,knowledge_point,KPHY-C003-057,related,0.88,SRC-C003-003,目录p4-p5,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00189,textbook_chapter,TBPHY-C003-081,knowledge_point,KPHY-C003-058,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00190,textbook_chapter,TBPHY-C003-081,knowledge_point,KPHY-C003-060,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00191,textbook_chapter,TBPHY-C003-082,knowledge_point,KPHY-C003-060,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00192,textbook_chapter,TBPHY-C003-083,knowledge_point,KPHY-C003-023,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00193,textbook_chapter,TBPHY-C003-083,knowledge_point,KPHY-C003-017,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00194,textbook_chapter,TBPHY-C003-084,knowledge_point,KPHY-C003-059,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00195,textbook_chapter,TBPHY-C003-085,knowledge_point,KPHY-C003-052,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00196,textbook_chapter,TBPHY-C003-085,knowledge_point,KPHY-C003-061,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00197,textbook_chapter,TBPHY-C003-086,knowledge_point,KPHY-C003-052,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00198,textbook_chapter,TBPHY-C003-086,knowledge_point,KPHY-C003-070,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00199,textbook_chapter,TBPHY-C003-087,knowledge_point,KPHY-C003-061,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00200,textbook_chapter,TBPHY-C003-088,knowledge_point,KPHY-C003-061,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00201,textbook_chapter,TBPHY-C003-089,knowledge_point,KPHY-C003-100,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00202,textbook_chapter,TBPHY-C003-089,knowledge_point,KPHY-C003-102,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00203,textbook_chapter,TBPHY-C003-090,knowledge_point,KPHY-C003-043,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00204,textbook_chapter,TBPHY-C003-090,knowledge_point,KPHY-C003-065,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00205,textbook_chapter,TBPHY-C003-091,knowledge_point,KPHY-C003-043,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00206,textbook_chapter,TBPHY-C003-092,knowledge_point,KPHY-C003-064,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00207,textbook_chapter,TBPHY-C003-092,knowledge_point,KPHY-C003-065,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00208,textbook_chapter,TBPHY-C003-093,knowledge_point,KPHY-C003-065,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00209,textbook_chapter,TBPHY-C003-094,knowledge_point,KPHY-C003-081,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00210,textbook_chapter,TBPHY-C003-094,knowledge_point,KPHY-C003-064,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00211,textbook_chapter,TBPHY-C003-095,knowledge_point,KPHY-C003-065,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00212,textbook_chapter,TBPHY-C003-095,knowledge_point,KPHY-C003-082,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00213,textbook_chapter,TBPHY-C003-096,knowledge_point,KPHY-C003-064,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00214,textbook_chapter,TBPHY-C003-096,knowledge_point,KPHY-C003-012,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00215,textbook_chapter,TBPHY-C003-097,knowledge_point,KPHY-C003-064,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00216,textbook_chapter,TBPHY-C003-098,knowledge_point,KPHY-C003-065,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00217,textbook_chapter,TBPHY-C003-098,knowledge_point,KPHY-C003-082,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00218,textbook_chapter,TBPHY-C003-099,knowledge_point,KPHY-C003-064,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00219,textbook_chapter,TBPHY-C003-100,knowledge_point,KPHY-C003-064,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00220,textbook_chapter,TBPHY-C003-101,knowledge_point,KPHY-C003-100,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00221,textbook_chapter,TBPHY-C003-101,knowledge_point,KPHY-C003-102,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00222,textbook_chapter,TBPHY-C003-102,knowledge_point,KPHY-C003-066,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00223,textbook_chapter,TBPHY-C003-103,knowledge_point,KPHY-C003-066,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00224,textbook_chapter,TBPHY-C003-103,knowledge_point,KPHY-C003-082,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00225,textbook_chapter,TBPHY-C003-104,knowledge_point,KPHY-C003-066,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00226,textbook_chapter,TBPHY-C003-105,knowledge_point,KPHY-C003-066,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00227,textbook_chapter,TBPHY-C003-105,knowledge_point,KPHY-C003-081,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00228,textbook_chapter,TBPHY-C003-106,knowledge_point,KPHY-C003-066,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00229,textbook_chapter,TBPHY-C003-106,knowledge_point,KPHY-C003-065,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00230,textbook_chapter,TBPHY-C003-107,knowledge_point,KPHY-C003-067,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00231,textbook_chapter,TBPHY-C003-107,knowledge_point,KPHY-C003-068,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00232,textbook_chapter,TBPHY-C003-108,knowledge_point,KPHY-C003-067,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00233,textbook_chapter,TBPHY-C003-109,knowledge_point,KPHY-C003-067,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00234,textbook_chapter,TBPHY-C003-110,knowledge_point,KPHY-C003-100,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00235,textbook_chapter,TBPHY-C003-110,knowledge_point,KPHY-C003-101,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00236,textbook_chapter,TBPHY-C003-110,knowledge_point,KPHY-C003-069,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00237,textbook_chapter,TBPHY-C003-111,knowledge_point,KPHY-C003-068,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00238,textbook_chapter,TBPHY-C003-112,knowledge_point,KPHY-C003-069,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00239,textbook_chapter,TBPHY-C003-113,knowledge_point,KPHY-C003-069,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00240,textbook_chapter,TBPHY-C003-114,knowledge_point,KPHY-C003-069,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00241,textbook_chapter,TBPHY-C003-115,knowledge_point,KPHY-C003-100,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00242,textbook_chapter,TBPHY-C003-115,knowledge_point,KPHY-C003-101,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00243,textbook_chapter,TBPHY-C003-116,knowledge_point,KPHY-C003-044,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00244,textbook_chapter,TBPHY-C003-116,knowledge_point,KPHY-C003-045,related,0.88,SRC-C003-004,目录p4-p7,textbook_to_knowledge,pending_review,false,true,candidate mapping
