subquestion_id,question_id,year,question_number,subquestion_number,question_type,estimated_score,source_file,page_or_location,stem_summary,primary_knowledge_id,primary_exam_point_id,ability_dimensions,confidence,review_status,production_eligible,notes
QPHY-C003-2023-01-S01,QPHY-C003-2023-01,2023,1,whole,choice,,2023广州中考.pdf,真题p1,1. 答题前，考生务必在答题卡第1面和第3面上用黑色字迹的钢笔或签字笔填写自己的考生号、 姓名； 将自己的条形码粘贴在答题卡的 “条形码粘贴处”。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2023-02-S01,QPHY-C003-2023-02,2023,2,whole,choice,,2023广州中考.pdf,真题p1,2. 选择题每小题选出答案后，用2B铅笔把答题卡上对应题目的答案标号涂黑； 如需改动，用 橡皮擦干净后，再选涂其他答案标号。答案不能答在试卷上。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2023-03-S01,QPHY-C003-2023-03,2023,3,whole,choice,,2023广州中考.pdf,真题p1,3. 非选择题答案必须用黑色字迹的钢笔或签字笔写在答题卡各题目指定区域内的相应位置上， 作图可用2B铅笔； 如需改动，先划掉原来的答案，然后再写上新的答案，改动后的答案也不 能超出指定的区域； 不准使用铅笔(作图除外)、涂改液和修正带。不按以上要求作答的答案 无效。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2023-04-S01,QPHY-C003-2023-04,2023,4,whole,choice,,2023广州中考.pdf,真题p1,4.考生必须保持答题卡的整洁， 考试结束后， 将本试卷和答题卡一并交回。 一、选择题： 本题共10小题，每小题3分，共30分。在每小题给出的四个选项中只有一项最符合 题目要求。 2.手与硅胶管M均不带电，用手摩擦M后，M与带负电的塑料管互相排斥，则 A. M带正电 B. M不带电 C. 手摩擦M时，正电荷从手转移到M D. 手摩擦M时， 电子从手转移到M 物理试卷 第1页(共8页) 1. “掬手为升”是我国古代的计量方法之一，掬即为双手捧.如图，人 双手捧起的米质量约为 A…,KPHY-C003-043,EPHY-C003-012,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-05-S01,QPHY-C003-2023-05,2023,5,whole,choice,,2023广州中考.pdf,真题p2,5.如图，音叉M、 N完全相同，M发出440Hz的声音，原来静止的 N随之振动，N 也发出440Hz的声音，则 D. M发出的声音无需介质就能传播,KPHY-C003-037,EPHY-C003-003,信息提取;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-06-S01,QPHY-C003-2023-06,2023,6,whole,choice,,2023广州中考.pdf,真题p2,"6.用滑轮组进行“一瓶水提升一个人”活动，如图，水瓶匀速直线下降 10m，使人匀速升高 0.5m,水瓶对绳a 的拉力为 F₁=30N,绳 b对人的拉力为F₂=480N. 此过程 物理试卷 第 2页(共8页) A. 是紫光 B. 不是电磁波 C. 波长比蓝光的长 A. M发声时每分钟振动440次 B. M和N发出的声音的频率相同 C. M和 N发声时的振幅一定相同 A. 有用功为 300J B. F₁做的功等于 F₂做的功 C. F₁做的功小于 F₂做的功 D. 滑轮组的机械…",KPHY-C003-053,EPHY-C003-018,数学运算;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-07-S01,QPHY-C003-2023-07,2023,7,whole,choice,,2023广州中考.pdf,真题p3,7.图1中重物上升过程经过 M、 N、O、 P点，其速度在 MN段不断增大，在NO段不变，在 OP段不断减 小，忽略空气阻力，则重物在 A. MN段动能不变 B. MN段机械能不变 C. NO段机械能增大 D. OP 段重力势能减小,KPHY-C003-055,EPHY-C003-017,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-08-S01,QPHY-C003-2023-08,2023,8,whole,choice,,2023广州中考.pdf,真题p3,8. 图1中 ab 边所受磁场的作用力为 F. 把电源的正负极对调再接入电路，闭合开关，线圈 abcd转至图 2所示位置，则 A. 图1中流过 ab边的电流方向是从 b到a B. 图1中cd 边受到磁场作用力的方向与 F的相同 C. 图2中 ab边受到磁场作用力的方向与 F的相反 D. 图2中cd 边受到磁场作用力的方向与 F的相反,KPHY-C003-044,EPHY-C003-026,科学推理;模型建构,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2023-09-S01,QPHY-C003-2023-09,2023,9,whole,choice,,2023广州中考.pdf,真题p3,9.小明将凝固点为47℃的某液态合金放在室温为 25℃的实验室中.该合金从70℃降至 47℃并保持47℃一 段时间再降至 35℃，合金在此过程 A. 对外放热，内能一直减少 B. 存在液化现象，内能一直增加 C. 温度保持47℃时，不吸热也不放热 D. 存在凝固现象，内能先减少后不变再减少 物理试卷 第3页(共8页),KPHY-C003-005,EPHY-C003-005,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-10-S01,QPHY-C003-2023-10,2023,10,whole,choice,,2023广州中考.pdf,真题p4,10.以下过程不发生物态变化.初温相同的两块金属甲、乙吸收了相同热量，甲的末温比乙的低； 那么， 初温相同的甲、乙放出相同热量， A.甲的末温比乙的低，但无法判断甲、乙比热容哪一个大 B. 甲的末温比乙的高，但无法判断甲、乙比热容哪一个大 C.甲的末温比乙的高，且可以判断甲、乙比热容哪一个大 D. 无法判断甲、 乙的末温哪一个高，且无法判断甲、乙比热容哪一个大 二、非选择题：本题共8小题，共60分。按题目要求作答。,KPHY-C003-060,EPHY-C003-009,数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-11-S01,QPHY-C003-2023-11,2023,11,1,fill_or_drawing,,2023广州中考.pdf,真题p4,"11. (6分)(1)如图1,S为光源,画出 ①光线 a的反射光线； ②S在平面镜中的像. (2)如图2，凸透镜的光心在 0cm处，物体 MN上M发出的光线 b经过光心，M 发出的光线 c经过凸 透镜后的光线平行于主光轴. ①画出b经过光心后的光线； ②该凸透镜的焦距为 cm；MN经凸透镜成的像相对于 MN是 (选填“放大”“缩 小”“等大”)、 (选填“正立”“倒立”)的像.",KPHY-C003-040,EPHY-C003-025,科学推理;实验探究,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-11-S02,QPHY-C003-2023-11,2023,11,①,fill_or_drawing,,2023广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-040,EPHY-C003-025,科学推理;实验探究,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-11-S03,QPHY-C003-2023-11,2023,11,②,fill_or_drawing,,2023广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-040,EPHY-C003-025,科学推理;实验探究,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-11-S04,QPHY-C003-2023-11,2023,11,2,fill_or_drawing,,2023广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-040,EPHY-C003-025,科学推理;实验探究,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-12-S01,QPHY-C003-2023-12,2023,12,1,fill_or_drawing,,2023广州中考.pdf,真题p4,"12.(4分)图1中工人用工具搬运石头，该工具可简化成图 2 中杠杆 AB，移动支架，可使支点 O在 AB间 移动. 杆水平静止，忽略杆重. (1)人对杆的压力为 F₁,绳对杆的拉力为 F₂, F₁、F₂竖直向下, ①在图2中画出F₁的力臂l₁; ②F₂的力臂 l₂= (用F₁、F₂、l₁表示). (2)同一石头仍悬挂在杆B端，人对杆A端的压力方向不变，只通过移动支点O 使该压力变小，杆 仍保持水平静止，支点 O 应向 (选填“A”“B”)端移动. 物理试卷 第 4页(共8…",KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-12-S02,QPHY-C003-2023-12,2023,12,①,fill_or_drawing,,2023广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-12-S03,QPHY-C003-2023-12,2023,12,②,fill_or_drawing,,2023广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-12-S04,QPHY-C003-2023-12,2023,12,2,fill_or_drawing,,2023广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-13-S01,QPHY-C003-2023-13,2023,13,1,fill_or_drawing,,2023广州中考.pdf,真题p5,"13.(7分)物体 A重5N，如图 1，A在水平拉力F₁作用下，在水平面从M匀速直线运动到 N用时 3s； 如图2，在A上放置一个钩码，A在水平拉力F₂作用下，在另一水平面从P匀速直线运动 到 Q用时 2s. (1)在 MN、PQ段,A 的速度分别为 v₁、v₂,A所受摩擦力分别为f1、f₂,则 v₁ v₂,f1 f₂. (均选填“>”“=”“<”) (2)A 从M运动到N,F₁做的功为 J、功率为 W,A 所受重力做的功为 J.",KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-13-S02,QPHY-C003-2023-13,2023,13,2,fill_or_drawing,,2023广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-026,EPHY-C003-002,信息提取;数学运算,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-14-S01,QPHY-C003-2023-14,2023,14,1,comprehensive_calculation,,2023广州中考.pdf,真题p5,"14.(5分)(1)如图1，用力把重力G=3N的测力计压在水平桌面上，测力计对桌面的压力F=50N， 与桌面的接触面积 𝑆𝑆₁ = 1 × 10⁻⁴𝑚𝑚², 桌面的面积 S₂=0.5m²,用题中物理量符号写出测力计对 桌面的压强表达式为 ，该压强是 Pa. (2)如图2，塑料管两端开口，抽气时，A点的空气流速小于 B点的，A点的气压 _________B点的气压(选填“大于”“等于”“小于”)； 用气压计测出 A 点的气压是 9.9×10⁴Pa,该气压值等于 m高的静止水柱…",KPHY-C003-032,EPHY-C003-020,数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-14-S02,QPHY-C003-2023-14,2023,14,2,comprehensive_calculation,,2023广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-032,EPHY-C003-020,数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-15-S01,QPHY-C003-2023-15,2023,15,whole,comprehensive_calculation,,2023广州中考.pdf,真题p6,"15.(4分)小明按图示电路图正确连接电路，电阻R标有“5Ω”，灯 L标有“3.8V,0.3A”. 闭合开关S, L发光, 电流表A和 A₁正常工 作，示数均为 0.24A. 小明认为出现上述现象的原因是 R 被短路. 该说法是否正确? ；若正确，写出理 由； 若不正确，分析出现该实验现象的原因并写出分析",KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-16-S01,QPHY-C003-2023-16,2023,16,1,comprehensive_calculation,,2023广州中考.pdf,真题p6,"16.(11分)把一个某种类型的电阻 R接在电压恒为 12V的电源两端，通电后，同时记录 R的温度 —时间图线、流过R的电流—时间图线如图所示. (1)根据图线，R的温度为 50℃时，流过R的电流为 A； (2)求在 30s时R的阻值和电功率； (3)30s～40s, R产生的热量为 Q₁; 90s～100s,R产生的热量为Q2,Q1______Q2（选填 “>”“=”“<”）, 写出判断依据: . 物理试卷 第 6页(共8页) 15.(4分)小明按图示电路图正确连接电路，…",KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-16-S02,QPHY-C003-2023-16,2023,16,2,comprehensive_calculation,,2023广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-16-S03,QPHY-C003-2023-16,2023,16,3,comprehensive_calculation,,2023广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-17-S01,QPHY-C003-2023-17,2023,17,2,experiment_inquiry,,2023广州中考.pdf,真题p7,"17.(18分)小明自制的“温度计”中有密度随温度升高而变小的液体. 如图1，当该液体温度为 19℃时， 质量为4 × 10⁻³𝑘𝑘𝑘𝑘 的小球 b悬浮, b标记“19℃”;另外两个小球分别标记“15℃”“23℃”，当小球悬浮 时，它标记的温度与液体温度相等.图1、 图 2、 图 3中小球a、b、c均静止,忽略小球体积变化, g取 10N/kg. (2)图2中b漂浮, ①此时b所受浮力 图1中 b所受浮力(选填“大于”“等于”“小于”)； ②此时液体温度 19℃(选填“高于…",KPHY-C003-034,EPHY-C003-022,模型建构;数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-17-S02,QPHY-C003-2023-17,2023,17,①,experiment_inquiry,,2023广州中考.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-034,EPHY-C003-022,模型建构;数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-17-S03,QPHY-C003-2023-17,2023,17,②,experiment_inquiry,,2023广州中考.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-034,EPHY-C003-022,模型建构;数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-18-S01,QPHY-C003-2023-18,2023,18,①,experiment_inquiry,,2023广州中考.pdf,真题p8,18.(5分)小明计划制作一个简易弹簧测力计，要求： ①测量范围为 0～30N; ②分度值为 1N; ③用木板 M做刻度板; ④ 相邻两刻度线之间的 距离相等且适当大一些. 为了满足上述要求，小明对已有的四根弹簧做了如下测试： 如图 1，把弹簧挂在竖直木板 M上，测出弹簧原长 l₀，如图 2，把30N 的重物挂在弹簧 下端，测出弹簧总长 l. 测试结果如下表. 请你帮小明选择一根最合适的弹簧，并说明不选其他三根的理由. 弹簧代号 甲 乙 丙 丁 l₀/cm 2.00 4.0…,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-18-S02,QPHY-C003-2023-18,2023,18,②,experiment_inquiry,,2023广州中考.pdf,真题p8,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-18-S03,QPHY-C003-2023-18,2023,18,③,experiment_inquiry,,2023广州中考.pdf,真题p8,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2023-18-S04,QPHY-C003-2023-18,2023,18,④,experiment_inquiry,,2023广州中考.pdf,真题p8,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-01-S01,QPHY-C003-2024-01,2024,1,whole,choice,,2024广州中考.pdf,真题p1,1.答题前，考生务必在答题卡第1 面和第3 面上用黑色字迹的圆珠笔或钢笔填写自己的考生 号、姓名；将自己的条形码粘贴在答题卡的“条形码粘贴处”。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2024-02-S01,QPHY-C003-2024-02,2024,2,whole,choice,,2024广州中考.pdf,真题p1,2.选择题每小题选出答案后，用2B 铅笔把答题卡上对应题目的答案标号涂黑；如需改动，用 橡皮擦干净后，再选涂其他答案标号。答案不能答在试卷上。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2024-03-S01,QPHY-C003-2024-03,2024,3,whole,choice,,2024广州中考.pdf,真题p1,3.非选择题答案必须用黑色字迹的圆珠笔或钢笔写在答题卡各题目指定区域内的相应位置 上，作图可用2B 铅笔；如需改动，先划掉原来的答案，然后再写上新的答案，改动后的答 案也不能超出指定的区域；不准使用铅笔（作图除外）、涂改液和修正带。不按以上要求作 答的答案无效。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2024-04-S01,QPHY-C003-2024-04,2024,4,whole,choice,,2024广州中考.pdf,真题p1,4.考生必须保持答题卡的整洁，考试结束后，将本试卷和答题卡一并交回。 一、选择题：本题共10 小题，每小题3 分，共30 分。在每小题给出的四个选项中，只有一 项最符合题目要求。 1. 如图，光导纤维在传递信息时，光从内芯的一端传输到另一端，其原理应用了光的（ ） A. 折射 B. 反射 C. 色散 D. 直线传播 2. 监测器测得某次鸟鸣和猫叫的声音信息如下表，则（ ） 声音 鸟鸣 猫叫 声音的频率/Hz 5000 800 声音强弱的等级/dB 30 60 A. 鸟鸣的响…,KPHY-C003-037,EPHY-C003-003,信息提取;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-05-S01,QPHY-C003-2024-05,2024,5,whole,choice,,2024广州中考.pdf,真题p2,5. 广州春季“回南天”到来时，课室的黑板、墙壁和玻璃都容易“出水”，如图是在“出水”玻璃上写的 字。这些“水”是由于水蒸气（ ） A. 遇热汽化吸热形成的 B. 遇热汽化放热形成的 C. 遇冷液化放热形成的 D. 遇冷液化吸热形成的,KPHY-C003-005,EPHY-C003-005,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-06-S01,QPHY-C003-2024-06,2024,6,whole,choice,,2024广州中考.pdf,真题p2,6. 潜水艇从海水高密度区驶入低密度区，急剧下降的过程称为“掉深”。如图，某潜水艇从a 处驶入低密 度海水区，“掉深”到b 处。与a 处相比，潜水艇在b 处（ ） A. 受到浮力大小变小 B. 受到浮力大小变大 C. 排开液体重力不变 D. 排开液体重力变大 .,KPHY-C003-034,EPHY-C003-022,模型建构;数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-07-S01,QPHY-C003-2024-07,2024,7,whole,choice,,2024广州中考.pdf,真题p3,7. 如图，带负电的云层靠近建筑物上的避雷针时，向避雷针剧烈放电形成雷电，下列说法正确的是 （ ） A. 云层带负电是由于失去了大量正电荷 B. 云层带负电是由于摩擦创造了负电荷 C. 放电时电荷从避雷针向云层方向移动 D. 放电时电流方向是从避雷针流向云层,KPHY-C003-043,EPHY-C003-012,科学推理,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2024-08-S01,QPHY-C003-2024-08,2024,8,whole,choice,,2024广州中考.pdf,真题p3,8. 如图，某家庭电路 输电线甲、乙从右端进户。闭合开关S，LED 灯发光、电风扇正常工作，用试电笔 检测插座，只有检测右孔时氖管发光。由于出现故障，电风扇停止工作，LED 灯仍发光，用试电笔检测插 座两孔，氖管均发光。该故障是（ ） A. 电风扇短路 B. 插座两孔短路 C. 输电线甲a、b 两点之间断路 D. 输电线甲b、c 两点之间断路,KPHY-C003-065,EPHY-C003-035,实验探究;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-09-S01,QPHY-C003-2024-09,2024,9,whole,choice,,2024广州中考.pdf,真题p3,9. 如图是地磅工作原理示意图，秤台连在竖直弹簧上，电路与恒压电源连接。未称量时，滑动变阻器R 的 滑片P 在最上端，称量时，滑片P 向下滑动。闭合开关S，车辆总质量越大时（ ） A. 电压表的示数越大 B. 电压表的示数越小 C. 电流表 示数越大 D. 电流表的示数越小,KPHY-C003-081,EPHY-C003-032,实验探究;规范表达,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-10-S01,QPHY-C003-2024-10,2024,10,whole,choice,,2024广州中考.pdf,真题p3,10. 某居民楼水塔液面与各楼层水龙头的竖直距离如图所示，若ρ 水=1.0×103kg/m3，g=10N/kg，水龙头关闭 的 的,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2024-11-S01,QPHY-C003-2024-11,2024,11,1,fill_or_drawing,,2024广州中考.pdf,真题p4,11. 如图，光线a（图中未画出）射到平面镜上，其反射光线b 平行凸透镜的主光轴，b 经凸透镜折射后， 射到屏上的A 点。 （1）画出光线a；____ （2）画出光线b 经凸透镜折射后的光路，并标出凸透镜右侧的焦点F；____ （3）保持光线a 不变，若平面镜转动角度小于90° ，则__________（选填“顺时针”“逆时针”）转动平 面镜，可使a 的反射光线通过凸透镜光心O。,KPHY-C003-038,EPHY-C003-023,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-11-S02,QPHY-C003-2024-11,2024,11,2,fill_or_drawing,,2024广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-038,EPHY-C003-023,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-11-S03,QPHY-C003-2024-11,2024,11,3,fill_or_drawing,,2024广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-038,EPHY-C003-023,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-12-S01,QPHY-C003-2024-12,2024,12,whole,fill_or_drawing,,2024广州中考.pdf,真题p4,12. 如图，某同学将篮球掷向地面，经过甲位置后碰到地面，接着向上反弹经过乙位置，忽略空气的作用 力。 位置 机械能/J 重力势能/J 甲 13 6,KPHY-C003-055,EPHY-C003-017,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-13-S01,QPHY-C003-2024-13,2024,13,whole,fill_or_drawing,,2024广州中考.pdf,真题p4,13 6,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2024-14-S01,QPHY-C003-2024-14,2024,14,1,comprehensive_calculation,,2024广州中考.pdf,真题p5,14. 如图是燃气灶烧水的情境和该燃气灶灶头的示意图。 （1）天然气本身无色无味，为了安全和警示，通常会向天然气中加入臭味剂。拧动点火装置，若燃气未 点燃，会闻到臭味，表明__________（选填“分子间有引力”“分子间有斥力”或“分子做无规则运 动”）； （2）拧动点火装置，天然气和空气在进口处混合流向燃烧头被点燃，天然气不会从进口处外泄，原因 是：天然气的喷入导致进口处的天然气流速__________（选填“大”“小”），压强__________（选填 “大于”“小于…,KPHY-C003-033,EPHY-C003-021,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-14-S02,QPHY-C003-2024-14,2024,14,2,comprehensive_calculation,,2024广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-033,EPHY-C003-021,科学推理;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-15-S01,QPHY-C003-2024-15,2024,15,1,comprehensive_calculation,,2024广州中考.pdf,真题p6,15. 某电热敷腰带如图甲所示，有高温、中温和低温三个挡位，图乙是内部简化电路图， 1R 、 2 R 、 3R 为 加热电阻，其中 1R 、 2 R 的阻值均为1100Ω，通过旋转开关可以实现挡位切换。把电热敷腰带接入220V 的家庭电路中。 （1）旋转开关转至______（选填“ab”、“bc”、“cd”或“de”）时，电热敷腰带处于高温挡工作，理 由是：______； （2）电热敷腰带在高温挡工作时的总电流为0.25A ，求通电10min 消耗的电能；______ （3…,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-15-S02,QPHY-C003-2024-15,2024,15,2,comprehensive_calculation,,2024广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-16-S01,QPHY-C003-2024-16,2024,16,1,comprehensive_calculation,,2024广州中考.pdf,真题p6,16. 如图，吊车在建筑工地进行作业时，由支腿将吊车撑起并脱离地面，吊臂上的滑轮组在1s 内，将重为 3 9 N 10 × 的建筑材料沿竖直方向匀速提升1m，滑轮组上钢丝绳自由端受到的拉力F 为 3 5 10 N × ； （1）支腿做成“ ”形而非“ ”形的作用是：__________； （2）求钢丝绳自由端的移动速度；____ （3）求拉力F 的功率和滑轮组的机械效率。____,KPHY-C003-053,EPHY-C003-018,数学运算;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-16-S02,QPHY-C003-2024-16,2024,16,2,comprehensive_calculation,,2024广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-053,EPHY-C003-018,数学运算;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-16-S03,QPHY-C003-2024-16,2024,16,3,comprehensive_calculation,,2024广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-053,EPHY-C003-018,数学运算;信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-17-S01,QPHY-C003-2024-17,2024,17,whole,experiment_inquiry,,2024广州中考.pdf,真题p6,17. 在学习“电与磁”后，某小组做了如下实验研究。,KPHY-C003-001,EPHY-C003-044,迁移应用;信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2024-18-S01,QPHY-C003-2024-18,2024,18,1,experiment_inquiry,,2024广州中考.pdf,真题p7,18. 实验小组在探究弹簧伸长量（x）与弹簧受到拉力（F）关系的实验中，得到如图甲所示的F x − 关系 图像（图线记为a）。 （1）分析图甲的数据，得到实验结论： = ( ) k 弹簧受到的拉力常量设为 弹簧的伸长量 ，则比值k 的单位是______， 这根弹簧k 的大小为______； （2）把这根弹簧截去一部分，剩余部分弹簧的k 是否会发生变化？实验小组的同学对此产生了兴趣并提出 了各自的猜想： 甲同学：因为是同一根弹簧，所以k 不变；,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2024-18-S02,QPHY-C003-2024-18,2024,18,2,experiment_inquiry,,2024广州中考.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-01-S01,QPHY-C003-2025-01,2025,1,whole,choice,,2025广州中考.pdf,真题p1,1．答题前，考生务必在答题卡第1 面和第3 面上用黑色字迹的圆珠笔或钢笔填写自己的考生 号、姓名：将自己的条形码粘贴在答题卡的“条形码粘贴处”。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2025-02-S01,QPHY-C003-2025-02,2025,2,whole,choice,,2025广州中考.pdf,真题p1,2．选择题每小题选出答案后，用2B 铅笔把答题卡上对应题目的答案标号涂黑；如需改动，用 橡皮擦干净后，再选涂其他答案标号。答案不能答在试卷上。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2025-03-S01,QPHY-C003-2025-03,2025,3,whole,choice,,2025广州中考.pdf,真题p1,3．非选择题答案必须用黑色字迹的圆珠笔或钢笔写在答题卡各题目指定区域内的相应位置上， 作图可用2B 铅笔；如需改动，先划掉原来的答案，然后再写上新的答案，改动后的答案也不 能超出指定的区域；不准使用铅笔（作图除外）、涂改液和修正带。不按以上要求作答的答案 无效。,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2025-04-S01,QPHY-C003-2025-04,2025,4,whole,choice,,2025广州中考.pdf,真题p1,4．考生必须保持答题卡的整洁，考试结束后，将本试卷和答题卡一并交回。 一、选择题：本题共10 小题，每小题3 分，共30 分。在每小题给出的四个选项中，只有一项 最符合题目要求。 1. AI 智能音箱收到调低音量的指令时，就会自动改变声音的（ ） A. 音调 B. 响度 C. 音色 D. 频率 2. 如图是氦原子的结构示意图，则氦原子（ ） A. 核外有2 个电子 B. 整体有4 个电子 C. 核外有2 个正电荷 D. 整体有4 个正电荷 3. 某广播电台发射频率为 8 1…,KPHY-C003-037,EPHY-C003-003,信息提取;科学推理,0.86,pending_review,false,candidate subquestion row
