question_id,year,paper_id,source_file,question_number,question_type,score,page_or_location,stem_summary,primary_knowledge_id,secondary_knowledge_ids,primary_exam_point_id,secondary_exam_point_ids,ability_dimensions,curriculum_item_ids,textbook_node_ids,answer_source_id,year_report_source_id,confidence,extracted_by,review_status,production_eligible,notes
QPHY-C003-2022-10,2022,SRC-C003-022,2022广州中考.pdf,10,choice,3,真题p3,"10.两个量简均装有 20mL 的水，往量筒分别放入甲、乙两个不吸水的物块，物块静止后如 图所示，水的密度为 1g/cm3，g 取 10N/kg,则（ ） A.甲的体积为 40cm3 B.甲受到的浮力为 0.4N C.乙排开水的体积小于 20mL D.乙受到的浮力小于甲受到的浮力",KPHY-C003-034,,EPHY-C003-022,EPHY-C003-014;EPHY-C003-040,模型建构;数学运算;科学推理,CS-C003-2-2-9;CS-C003-4-2-4,TBPHY-C003-056;TBPHY-C003-057;TBPHY-C003-058;TBPHY-C003-059,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-11,2022,SRC-C003-022,2022广州中考.pdf,11,fill_or_drawing,,真题p3,"11.(6 分)(1)如图 1，凸透镜的焦点为 F，光心为 O. ①在图 1 中画出 S 点发出的光线 a 经过透镜光心后的光线 ②S 点发出的一条光线经过透镜后与主光轴平行，在图 1 中画出上述光路。 (2)如图 2,一条光线垂直界面 AC 进入玻璃砖后，在界面 AB 上只发生反射，在图 2 中画出 该光线经界面 AB 反射和从界面 BC 离开玻璃砖后的光线",KPHY-C003-038,,EPHY-C003-023,EPHY-C003-025;EPHY-C003-040,科学推理;信息提取,CS-C003-2-3-3;CS-C003-4-2-6,TBPHY-C003-019;TBPHY-C003-020;TBPHY-C003-021;TBPHY-C003-023,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-12,2022,SRC-C003-022,2022广州中考.pdf,12,fill_or_drawing,,真题p4,12.(5 分)某个 LED 发光的颜色与通过其电流方向的关系如图 1 (1)该 LED 在两次实验中发光情况如图 2 所示，两次实验线圈均在转动，线圈 1 顺时针转 动，由此可知线圈 2_____________转动(选填“顺时针”“逆时针”). (2)如图 3，导体棒 a 与该 LED 相连；在某磁场中，使 a 垂直于纸面左右往复运动(虚线为 运动轨迹)，LED 交替发出红、黄光，则该过程 a 中电流方向______________(选填“不 变”“变化”)，该磁场可能的分布包括图 4 中哪些选项?,KPHY-C003-044,,EPHY-C003-026,EPHY-C003-040;EPHY-C003-044,科学推理;模型建构,CS-C003-2-4-2,TBPHY-C003-116;TBPHY-C003-117,SRC-C003-023,SRC-C003-024,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-13,2022,SRC-C003-022,2022广州中考.pdf,13,fill_or_drawing,,真题p4,13.(3 分)如图，小芳设想利用升降台让球越弹越高。将球从 M 点竖直向下以某速度抛出， 球经静止在位置 a 的台面反弹后，到达的最高点为 N；经台面 反弹后上升过程球的动能_________(选填“增大”“不变”“减 小”)，N_________ 比 M 高(选填“可能”“不可能”)。球从 N 点 下降时，台面己升至合适的位置 b 并保持静止，球再次经反弹 后，到达的最高点 P__________比 N 高(选填“可能”“不可能”).,KPHY-C003-026,,EPHY-C003-002,EPHY-C003-014;EPHY-C003-017;EPHY-C003-040,信息提取;数学运算,CS-C003-2-2-2;CS-C003-4-1-5,TBPHY-C003-002;TBPHY-C003-005;TBPHY-C003-006,SRC-C003-023,SRC-C003-024,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-14,2022,SRC-C003-022,2022广州中考.pdf,14,comprehensive_calculation,,真题p4,14.(4 分)如图，甲、乙两同学分别对测力计调零。若抽板处对两同学食指的压力相等，则 食指承受压强较大的是甲还是乙？_______，依据是__________________________________,KPHY-C003-032,,EPHY-C003-020,EPHY-C003-040,数学运算;科学推理,CS-C003-2-2-7,TBPHY-C003-050;TBPHY-C003-051,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-15,2022,SRC-C003-022,2022广州中考.pdf,15,comprehensive_calculation,,真题p5,15.(4 分)小明用红外成像测温仪拍摄桌面，拍得画面显示桌面上 A、B、C 位置的温度如图 1 所示，接着他用手快速摩擦其中一个位置，在另一个位置晚上温度为 25.5℃的酒精，再 用红外成像测温仪拍摄桌面，拍得画面如图 2 所示。 (1)小明在 A、B、C 哪个位置用手快速摩擦桌面？____________ (2)喷在桌面上的酒精发生了哪种物态变化？__________；该物态变化过程要吸热还是放 热？__________ (3)图 2 中 A.B 位置发出的红外线在真空中的传播速度大小是否相等？__________,KPHY-C003-026,,EPHY-C003-002,EPHY-C003-015;EPHY-C003-025;EPHY-C003-040,信息提取;数学运算,CS-C003-2-2-2;CS-C003-4-1-5,TBPHY-C003-002;TBPHY-C003-005;TBPHY-C003-006,SRC-C003-023,SRC-C003-024,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-16,2022,SRC-C003-022,2022广州中考.pdf,16,comprehensive_calculation,,真题p5,16.(12 分)汽车启动时，蓄电池向启动电动机 M 供电、设 M 两端电压为 U，通过 M 的电流 为 I，测得 U-t 和 I-t 图象如图 1. (1)求 t 时 M 的电功率; 1 (2)M 仅通过导线 a、b 接入电路，如图 2 所示，a 的电阻为 0.001Ω，若通过 M 的电流为 200A，持续 0.5s，求此过程：①a 两端电压; ②a 产生的热量; (3)一般采用电磁继电器控制 M 的通断电，利用实验器材模拟汽车启动，简易电路如图 3， A 与 B 接触时 M 通电，请用笔面线完成电路的连接。,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-009;EPHY-C003-016;EPHY-C003-018,信息提取,CS-C003-4-2,,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-17,2022,SRC-C003-022,2022广州中考.pdf,17,experiment_inquiry,,真题p6,17.(17 分)如图 1，工人将重 500N 的货物推入静止的货柜中(忽略空气阻力，g 取 10Nkg). (1)在斜面上货物受到沿斜面向上 250N 的推力 F ，从 P 点匀速运动到 Q 点用时 4s，求此过 1 程 ①F 的功、功率 1 ②斜面的机械效率 (2)在货柜的同一水平底面上，货物受到水平向右 100N 的推力 F ，从 A 点匀速运动到 B 点 2 用时 1s，在 B 点撤去 F ，货物维续运动 0.5s 停在 D 点。 2 ①用“.”表示货物，在方框中画出货物在 C 点的受力示意图； ②货物到 A 点时为计时起点，在图 2 中面出 0-1.2s 货物所受摩擦力的大小随时间变化的图 象。 (3)图 3 中的尾板等效成图 4 中以 O 为支点的杠杆，处于水平静止，尾板自重为 G、受到绳 的拉力为 F (忽略绳重) 3 ①在图 4 中画出 F 的力臂 l: 3 ②绳长一定，绳按图 5 方式悬挂，尾板仍处于水平静止，则此时尾板受到绳的拉力 F _______F (选填“＞”“＝”“＜”) 4 3,KPHY-C003-027,,EPHY-C003-014,EPHY-C003-018;EPHY-C003-040;EPHY-C003-002,科学推理;模型建构,CS-C003-2-2-3;CS-C003-4-1-6,TBPHY-C003-041;TBPHY-C003-043;TBPHY-C003-044;TBPHY-C003-045,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2022-18,2022,SRC-C003-022,2022广州中考.pdf,18,experiment_inquiry,,真题p7,18.(9 分)小明想了解热水在图 1 的哪个杯子中降温更快，他往两杯子中倒入等质量热水，同 时开始计时， 测得水温随时间变化的图象如图 2. (1)由图 2 可推测杯__________(选填“甲”“乙”)中的热水先降温至 40℃. (2)___________杯(选填“甲”“乙”)中的水在 0-10min 放出的热量较多，依据是 __________________________________________________________________ (3)是什么因素造成了两杯热水降温快慢的不同？小明猜想可能是两杯子开口散热面积的不 同和杯身散热的不同。请设计实验探究热水降温快慢与玻璃杯开口大小是否有关，写出实验 步骤(已提供足量热水，从图 3 中自选器材) 实验步骤： _____________________________________________________________________________ _____________________________________________________________________________ _____________________________________________________________________________,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-009;EPHY-C003-044,信息提取,CS-C003-4-2,,SRC-C003-023,SRC-C003-024,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-01,2023,SRC-C003-025,2023广州中考.pdf,1,choice,3,真题p1,1. “掬手为升”是我国古代的计量方法之一，掬即为双手捧.如图，人 双手捧起的米质量约为 A. 3g B. 300g C. 30kg D. 300kg,KPHY-C003-014,,EPHY-C003-001,,信息提取;科学推理,CS-C003-4-2,,SRC-C003-026,SRC-C003-027,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2023-02,2023,SRC-C003-025,2023广州中考.pdf,2,choice,3,真题p1,2.手与硅胶管M均不带电，用手摩擦M后，M与带负电的塑料管互相排斥，则 A. M带正电 B. M不带电 C. 手摩擦M时，正电荷从手转移到M D. 手摩擦M时， 电子从手转移到M,KPHY-C003-043,,EPHY-C003-012,,科学推理,CS-C003-4-2,,SRC-C003-026,SRC-C003-027,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2023-03,2023,SRC-C003-025,2023广州中考.pdf,3,choice,3,真题p1,3.某路灯照明系统的太阳能电池白天将太阳能转化为电能，对蓄电池充电，晚上蓄电池对路灯供电，对下图方 框中能量形式判断正确的是 A. 甲是“电能” B. 乙是“太阳能” C. 丙是“电能” D.丁是“机械能”,KPHY-C003-052,KPHY-C003-063;KPHY-C003-072,EPHY-C003-039,,模型建构;科学推理,CS-C003-4-2,,SRC-C003-026,SRC-C003-027,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2023-04,2023,SRC-C003-025,2023广州中考.pdf,4,choice,3,真题p1,"4.各色光在真空中的波长如图所示，植物中叶绿素 a会吸收波长在 430nm~662nm之间的光. 真空中,波长 650nm 的光 A. 是紫光 B. 不是电磁波 C. 波长比蓝光的长 D. 比波长 500nm的光传播速度大",KPHY-C003-049,KPHY-C003-041,EPHY-C003-030,,信息提取;科学推理,CS-C003-2-4-1,TBPHY-C003-090;TBPHY-C003-091,SRC-C003-026,SRC-C003-027,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2023-05,2023,SRC-C003-025,2023广州中考.pdf,5,choice,3,真题p2,5.如图，音叉M、 N完全相同，M发出440Hz的声音，原来静止的 N随之振动，N 也发出440Hz的声音，则 A. M发声时每分钟振动440次 B. M和N发出的声音的频率相同 C. M和 N发声时的振幅一定相同 D. M发出的声音无需介质就能传播,KPHY-C003-037,,EPHY-C003-003,EPHY-C003-014;EPHY-C003-040,信息提取;科学推理,CS-C003-2-3-2,TBPHY-C003-007;TBPHY-C003-009;TBPHY-C003-010;TBPHY-C003-011,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-06,2023,SRC-C003-025,2023广州中考.pdf,6,choice,3,真题p2,"6.用滑轮组进行“一瓶水提升一个人”活动，如图，水瓶匀速直线下降 10m，使人匀速升高 0.5m,水瓶对绳a 的拉力为 F =30N,绳 b对人的拉力为F =480N. 此过程 ₁ ₂ A. 有用功为 300J B. F 做的功等于 F 做的功 C. F₁做的功小于 F₂做的功 D. 滑₁轮组的机械效₂率为 80%",KPHY-C003-053,,EPHY-C003-018,EPHY-C003-003;EPHY-C003-030;EPHY-C003-004,数学运算;信息提取,CS-C003-3-1-3,TBPHY-C003-061;TBPHY-C003-062,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-07,2023,SRC-C003-025,2023广州中考.pdf,7,choice,3,真题p3,7.图1中重物上升过程经过 M、 N、O、 P点，其速度在 MN段不断增大，在NO段不变，在 OP段不断减 小，忽略空气阻力，则重物在 A. MN段动能不变 B. MN段机械能不变 C. NO段机械能增大 D. OP 段重力势能减小,KPHY-C003-055,,EPHY-C003-017,EPHY-C003-002;EPHY-C003-040,科学推理;信息提取,CS-C003-3-2-1,TBPHY-C003-061;TBPHY-C003-064;TBPHY-C003-065,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-08,2023,SRC-C003-025,2023广州中考.pdf,8,choice,3,真题p3,8. 图1中 ab 边所受磁场的作用力为 F. 把电源的正负极对调再接入电路，闭合开关，线圈 abcd转至图 2所示位置，则 A. 图1中流过 ab边的电流方向是从 b到a B. 图1中cd 边受到磁场作用力的方向与 F的相同 C. 图2中 ab边受到磁场作用力的方向与 F的相反 D. 图2中cd 边受到磁场作用力的方向与 F的相反,KPHY-C003-044,,EPHY-C003-026,EPHY-C003-031;EPHY-C003-040,科学推理;模型建构,CS-C003-2-4-2,TBPHY-C003-116;TBPHY-C003-117,SRC-C003-026,SRC-C003-027,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-09,2023,SRC-C003-025,2023广州中考.pdf,9,choice,3,真题p3,9.小明将凝固点为47℃的某液态合金放在室温为 25℃的实验室中.该合金从70℃降至 47℃并保持47℃一 段时间再降至 35℃，合金在此过程 A. 对外放热，内能一直减少 B. 存在液化现象，内能一直增加 C. 温度保持47℃时，不吸热也不放热 D. 存在凝固现象，内能先减少后不变再减少,KPHY-C003-005,,EPHY-C003-005,EPHY-C003-008;EPHY-C003-044,科学推理,CS-C003-1-1-3,TBPHY-C003-013;TBPHY-C003-015,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-10,2023,SRC-C003-025,2023广州中考.pdf,10,choice,3,真题p4,10.以下过程不发生物态变化.初温相同的两块金属甲、乙吸收了相同热量，甲的末温比乙的低； 那么， 初温相同的甲、乙放出相同热量， A.甲的末温比乙的低，但无法判断甲、乙比热容哪一个大 B. 甲的末温比乙的高，但无法判断甲、乙比热容哪一个大 C.甲的末温比乙的高，且可以判断甲、乙比热容哪一个大 D. 无法判断甲、 乙的末温哪一个高，且无法判断甲、乙比热容哪一个大,KPHY-C003-060,,EPHY-C003-009,,数学运算;科学推理,CS-C003-3-3-2,TBPHY-C003-081;TBPHY-C003-082,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-11,2023,SRC-C003-025,2023广州中考.pdf,11,fill_or_drawing,,真题p4,"11. (6分)(1)如图1,S为光源,画出 ①光线 a的反射光线； ②S在平面镜中的像. (2)如图2，凸透镜的光心在 0cm处，物体 MN上M发出的光线 b经过光心，M 发出的光线 c经过凸 透镜后的光线平行于主光轴. ①画出b经过光心后的光线； ②该凸透镜的焦距为 cm；MN经凸透镜成的像相对于 MN是 (选填“放大”“缩 小”“等大”)、 (选填“正立”“倒立”)的像.",KPHY-C003-040,,EPHY-C003-025,EPHY-C003-023;EPHY-C003-024;EPHY-C003-040,科学推理;实验探究,CS-C003-2-3-5;CS-C003-4-2-8,TBPHY-C003-025;TBPHY-C003-026;TBPHY-C003-027;TBPHY-C003-028,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-12,2023,SRC-C003-025,2023广州中考.pdf,12,fill_or_drawing,,真题p4,"12.(4分)图1中工人用工具搬运石头，该工具可简化成图 2 中杠杆 AB，移动支架，可使支点 O在 AB间 移动. 杆水平静止，忽略杆重. (1)人对杆的压力为 F ,绳对杆的拉力为 F , F 、F 竖直向下, ①在图2中画出F 的力臂₁ l ; ②F 的力臂 l₂= ₁ ₂ (用F 、F 、l 表示). (2)同一石头仍悬₁挂在杆B₁端，人₂对杆A端的₂压力方向不变，₁只通₂过移₁动支点O 使该压力变小，杆 仍保持水平静止，支点 O 应向 (选填“A”“B”)端移动.",KPHY-C003-084,,EPHY-C003-040,EPHY-C003-013;EPHY-C003-014;EPHY-C003-019,信息提取,CS-C003-4-2,,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-13,2023,SRC-C003-025,2023广州中考.pdf,13,fill_or_drawing,,真题p5,"13.(7分)物体 A重5N，如图 1，A在水平拉力F 作用下，在水平面从M匀速直线运动到 N用时 3s； 如图2，在A上放置一个钩码，A在水平拉力F 作用下，在另一水平面从P匀速直线运动 ₁ 到 Q用时 2s. ₂ (1)在 MN、PQ段,A 的速度分别为 v 、v ,A所受摩擦力分别为f 、f ,则 v v ,f f . 1 1 (均选填“>”“=”“<”) ₁ ₂ ₂ ₁ ₂ ₂ (2)A 从M运动到N,F 做的功为 J、功率为 W,A 所受重力做的功为 J. ₁",KPHY-C003-026,,EPHY-C003-002,EPHY-C003-013;EPHY-C003-014;EPHY-C003-015,信息提取;数学运算,CS-C003-2-2-2;CS-C003-4-1-5,TBPHY-C003-002;TBPHY-C003-005;TBPHY-C003-006,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-14,2023,SRC-C003-025,2023广州中考.pdf,14,comprehensive_calculation,,真题p5,"14.(5分)(1)如图1，用力把重力G=3N的测力计压在水平桌面上，测力计对桌面的压力F=50N， 与桌面的接触面积 桌面的面积 S =0.5m²,用题中物理量符号写出测力计对 桌面的压强表达式为 ，该压强是 Pa. 𝑆𝑆₁ = 1 × 10⁻⁴𝑚𝑚², ₂ (2)如图2，塑料管两端开口，抽气时，A点的空气流速小于 B点的，A点的气压 _________B点的气压(选填“大于”“等于”“小于”)； 用气压计测出 A 点的气压是 9.9×10 Pa,该气压值等于 m高的静止水柱所产生的压强(水的密度为 1×10³kg/m³,g取 10N/kg). ⁴",KPHY-C003-032,,EPHY-C003-020,EPHY-C003-021;EPHY-C003-040;EPHY-C003-012,数学运算;科学推理,CS-C003-2-2-7,TBPHY-C003-050;TBPHY-C003-051,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-15,2023,SRC-C003-025,2023广州中考.pdf,15,comprehensive_calculation,,真题p6,"15.(4分)小明按图示电路图正确连接电路，电阻R标有“5Ω”，灯 L标有“3.8V,0.3A”. 闭合开关S, L发光, 电流表A和 A 正常工 作，示数均为 0.24A. 小明认为出现上述现象的原因是 R 被 ₁ 短路. 该说法是否正确? ；若正确，写出理 由； 若不正确，分析出现该实验现象的原因并写出分析 过程. .",KPHY-C003-065,,EPHY-C003-031,EPHY-C003-040;EPHY-C003-032;EPHY-C003-034,模型建构;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-16,2023,SRC-C003-025,2023广州中考.pdf,16,comprehensive_calculation,,真题p6,"16.(11分)把一个某种类型的电阻 R接在电压恒为 12V的电源两端，通电后，同时记录 R的温度 —时间图线、流过R的电流—时间图线如图所示. (1)根据图线，R的温度为 50℃时，流过R的电流为 A； (2)求在 30s时R的阻值和电功率； (3)30s～40s, R产 生 的 热 量 为 Q ; 90s～100s,R产 生 的 热 量为Q ,Q ______Q （ 选 填 2 1 2 “>”“=”“<”）, 写出判断依据: ₁ .",KPHY-C003-065,,EPHY-C003-031,EPHY-C003-040;EPHY-C003-009;EPHY-C003-018,模型建构;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-17,2023,SRC-C003-025,2023广州中考.pdf,17,experiment_inquiry,,真题p7,"17.(18分)小明自制的“温度计”中有密度随温度升高而变小的液体. 如图1，当该液体温度为 19℃时， 质量为 的小球 b悬浮, b标记“19℃”;另外两个小球分别标记“15℃”“23℃”，当小球悬浮 时，它标4 ×记1的0⁻温³𝑘𝑘𝑘𝑘度与液体温度相等.图1、 图 2、 图 3中小球a、b、c均静止,忽略小球体积变化, g取 10N/kg. (1)图1中b悬浮, ①在方框中画出b的受力示意图(用“·”表示b)； ②求此时b受到的浮力； ③此时液体密度为 0.8×10³kg/m³,求 b 排开液体的体积. (2)图2中b漂浮, ①此时b所受浮力 图1中 b所受浮力(选填“大于”“等于”“小于”)； ②此时液体温度 19℃(选填“高于”“等于”“低于”); ③小球 c对应标记 (选填“15℃”“23℃”). (3)图3中液体温度的范围可能是 . A. 14℃以下 B. 16℃~18℃ C. 20℃~22℃ D. 24℃以上 (4)液体温度在 15℃~23℃范围内，b在液体中静止时所受浮力与液体温度关系的图象可能正确的是 (b不接触其他小球) .",KPHY-C003-034,,EPHY-C003-022,EPHY-C003-040;EPHY-C003-006;EPHY-C003-013,模型建构;数学运算;科学推理,CS-C003-2-2-9;CS-C003-4-2-4,TBPHY-C003-056;TBPHY-C003-057;TBPHY-C003-058;TBPHY-C003-059,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2023-18,2023,SRC-C003-025,2023广州中考.pdf,18,experiment_inquiry,,真题p8,18.(5分)小明计划制作一个简易弹簧测力计，要求： ①测量范围为 0～30N; ②分度值为 1N; ③用木板 M做刻度板; ④ 相邻两刻度线之间的 距离相等且适当大一些. 为了满足上述要求，小明对已有的四根弹簧做了如下测试： 如图 1，把弹簧挂在竖直木板 M上，测出弹簧原长 l ，如图 2，把30N 的重物挂在弹簧 下端，测出弹簧总长 l. 测试结果如下表. ₀ 请你帮小明选择一根最合适的弹簧，并说明不选其他三根的理由. 弹簧代号 甲 乙 丙 丁 l /cm 2.00 4.00 4.00 8.00 l/cm 20.00 22.00 6.10 35.00 ₀ 取走重物后弹簧能否恢复原状 不能 能 能 能,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-041;EPHY-C003-013,信息提取,CS-C003-4-2,,SRC-C003-026,SRC-C003-027,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-01,2024,SRC-C003-028,2024广州中考.pdf,1,choice,3,真题p1,1. 如图，光导纤维在传递信息时，光从内芯的一端传输到另一端，其原理应用了光的（ ） A. 折射 B. 反射 C. 色散 D. 直线传播,KPHY-C003-038,KPHY-C003-049,EPHY-C003-023,,信息提取;科学推理,CS-C003-4-2,,SRC-C003-029,SRC-C003-030,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2024-02,2024,SRC-C003-028,2024广州中考.pdf,2,choice,3,真题p1,2. 监测器测得某次鸟鸣和猫叫的声音信息如下表，则（ ） 声音 鸟鸣 猫叫 声音的频率/Hz 5000 800 声音强弱的等级/dB 30 60 A. 鸟鸣的响度大 B. 猫叫是超声波 C. 鸟鸣的频率高 D. 猫叫的音调高,KPHY-C003-037,,EPHY-C003-003,,信息提取;科学推理,CS-C003-4-2,,SRC-C003-029,SRC-C003-030,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2024-03,2024,SRC-C003-028,2024广州中考.pdf,3,choice,3,真题p1,3. 了解能源分类对实现能源可持续发展有重要的意义。下列能源既是来自太阳辐射的能源，又属于可再生 能源的一组是（ ） A. 煤炭、沼气 B. 石油、潮汐能 C. 风能、水能 D. 柴薪、天然气,KPHY-C003-072,,EPHY-C003-039,,信息提取;科学推理,CS-C003-4-2,,SRC-C003-029,SRC-C003-030,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2024-04,2024,SRC-C003-028,2024广州中考.pdf,4,choice,3,真题p1,4. 如图，把吸盘压在竖直的玻璃墙上，挤出空气，它就“吸”在玻璃墙上静止不动，则吸盘所受摩擦力 （ ） A. 方向竖直向下 B. 方向竖直向上 C. 大于其所受重力 D. 小于其所受重力,KPHY-C003-027,,EPHY-C003-015,,科学推理,CS-C003-2-3-2,TBPHY-C003-007;TBPHY-C003-009;TBPHY-C003-010;TBPHY-C003-011,SRC-C003-029,SRC-C003-030,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2024-05,2024,SRC-C003-028,2024广州中考.pdf,5,choice,3,真题p2,5. 广州春季“回南天”到来时，课室的黑板、墙壁和玻璃都容易“出水”，如图是在“出水”玻璃上写的 字。这些“水”是由于水蒸气（ ） A. 遇热汽化吸热形成的 B. 遇热汽化放热形成的 C. 遇冷液化放热形成的 D. 遇冷液化吸热形成的,KPHY-C003-005,,EPHY-C003-005,EPHY-C003-040,科学推理,CS-C003-1-1-3,TBPHY-C003-013;TBPHY-C003-015,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-06,2024,SRC-C003-028,2024广州中考.pdf,6,choice,3,真题p2,6. 潜水艇从海水高密度区驶入低密度区，急剧下降的过程称为“掉深”。如图，某潜水艇从 a 处驶入低密 度海水区，“掉深”到 b 处。与 a 处相比，潜水艇在 b 处（ ） A. 受到浮力大小变小 B. 受到浮力大小变大 C. 排开液体重力不变 D. 排开液体重力变大,KPHY-C003-034,,EPHY-C003-022,EPHY-C003-040,模型建构;数学运算;科学推理,CS-C003-2-2-9;CS-C003-4-2-4,TBPHY-C003-056;TBPHY-C003-057;TBPHY-C003-058;TBPHY-C003-059,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-07,2024,SRC-C003-028,2024广州中考.pdf,7,choice,3,真题p3,7. 如图，带负电的云层靠近建筑物上的避雷针时，向避雷针剧烈放电形成雷电，下列说法正确的是 （ ） A. 云层带负电是由于失去了大量正电荷 B. 云层带负电是由于摩擦创造了负电荷 C. 放电时电荷从避雷针向云层方向移动 D. 放电时电流方向是从避雷针流向云层,KPHY-C003-043,,EPHY-C003-012,EPHY-C003-015;EPHY-C003-040;EPHY-C003-046,科学推理,CS-C003-2-4-1,TBPHY-C003-090;TBPHY-C003-091,SRC-C003-029,SRC-C003-030,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-08,2024,SRC-C003-028,2024广州中考.pdf,8,choice,3,真题p3,8. 如图，某家庭电路的输电线甲、乙从右端进户。闭合开关 S，LED 灯发光、电风扇正常工作，用试电笔 检测插座，只有检测右孔时氖管发光。由于出现故障，电风扇停止工作，LED 灯仍发光，用试电笔检测插 座两孔，氖管均发光。该故障是（ ） A. 电风扇短路 B. 插座两孔短路 C. 输电线甲 a、b 两点之间断路 D. 输电线甲 b、c 两点之间断路,KPHY-C003-065,,EPHY-C003-035,EPHY-C003-031;EPHY-C003-038;EPHY-C003-040,实验探究;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
