observation_id,year,question_id,question_number,source_material_ids,source_file,evidence_locations,official_exam_point_summary,difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary,teaching_suggestion_summary,confidence,review_status,production_eligible,notes
YRO-C003-2017-08,2017,QPHY-C003-2017-08,8,SRC-C003-010,2017广州中考年报.pdf,年报p9;文档核验:2017Q08逐题分析,考查的科学内容：“物质”主题,0.7603,0.454,A:11.5464%;B:9.5336%;C:76.0302%;D:2.7763%;未选:0.106%,错选了A。 9.5336%的学生选了B，显然这部分的学生完全没有从图像中提取信息，猜测学生只记 得老师说过密度是物体的一种属性，跟物体的质量体积无关，所以保持不变。 0.9999 体积/cm3 0 温度/℃ 1.0005 1.0004 1.0003 1.0002 1.0001 …,年报p9逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p9; original=2017广州中考.pdf#真题p2; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:teaching_suggestion_summary
YRO-C003-2017-09,2017,QPHY-C003-2017-09,9,SRC-C003-010,2017广州中考年报.pdf,年报p10;文档核验:2017Q09逐题分析,考查的科学内容：“物质”主题,0.7603,0.454,A:10.4237%;B:71.3623%;C:5.6694%;D:12.4246%;未选:0.1136%,年报p10逐题分析未检索到明确典型错误表述；已核验为缺项,年报p10逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p10; original=2017广州中考.pdf#真题p3; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:common_errors_summary,teaching_suggestion_summary"
YRO-C003-2017-10,2017,QPHY-C003-2017-10,10,SRC-C003-010,2017广州中考年报.pdf,年报p11;文档核验:2017Q10逐题分析,考查的科学内容：“能量”主题,0.5135,0.7183,A:51.3454%;B:8.8209%;C:33.1704%;D:6.4675%;未选:0.1914%,错选C 选项，与A 选项相比，关键是（3）式中的“U2≠U4”是否正 确。由于U2、U4 来自两个电路图，无法直接比较，只能计算出具体数值。解答正确的学生 其中典型的解题过程如、12（学生在QQ 上给笔者发回的解题过程图片，手写的笔迹 均是学生在问卷电路图上所做的标注）。 从错…,年报p11逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p11; original=2017广州中考.pdf#真题p2; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:teaching_suggestion_summary
YRO-C003-2017-11,2017,QPHY-C003-2017-11,11,SRC-C003-010,2017广州中考年报.pdf,年报p12-p14;文档核验:2017Q11逐题分析;统计表p53,考查的科学内容：“运动和相互作用”主题；凸透镜会聚作用和凸透镜成像规律。,0.572,0.8033,A:13.24%;B:15.376%;C:57.1976%;D:14.0512%;未选:0.1255%。,错选A、B、D比例接近，说明部分学生机械记忆凸透镜成像规律和常见套路；部分学生只看图中平行光线，误把焦距判断为20cm，缺少用题干“倒立缩小实像”自我监控。,建议训练学生从像的性质反推物距与焦距关系，围绕概念定义和成像规律进行双向推理；选编不同情境题，避免学生只背套路。,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p12-p14;统计表p53; original=2017广州中考.pdf#真题p3; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自年报p13;区分度来自年报p13;统计表p53复核
YRO-C003-2017-12,2017,QPHY-C003-2017-12,12,SRC-C003-010,2017广州中考年报.pdf,年报p15;文档核验:2017Q12逐题分析,考查的科学内容：“能量”主题,0.5496,0.6386,A:13.7062%;B:5.8143%;C:25.2385%;D:54.9577%;未选:0.2725%,年报p15逐题分析未检索到明确典型错误表述；已核验为缺项,年报p15逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p15; original=2017广州中考.pdf#真题p3; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:common_errors_summary,teaching_suggestion_summary"
YRO-C003-2017-13,2017,QPHY-C003-2017-13,13,SRC-C003-010,2017广州中考年报.pdf,年报p17;文档核验:2017Q13逐题分析,考查的科学内容：“运动和相互作用”主题,0.7395,0.6006,年报p17未检索到明确选项分布；已核验为缺项或非选择题,典型错误： a.如 所示，光线漏标箭头。 b.如 所示，光线用虚线表示。 c.如 所示，反射角明显不等于入射角。 d.如 所示，误以为A0 是入射光线，在它的基础上画出对应的反射光线和折射光 线。 e.如 所示，入射光线和反射光线的箭头方向都画反了。 a、b 这两类错误主要的问…,建议教师展示多种画图方 法，让不同类型的学生找到适合自己方法。特别是利用学生在数学上已经熟练掌握的作图 方法迁移到物理作图，如 数学角平分线的特点作图，作一条与法线垂直的线段，在右 边找等距离L 的点，再将其与入射点0 连接，标上箭头。又如 数学画等角的方法作 图，先画法线，利…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p17; original=2017广州中考.pdf#真题p4; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary
YRO-C003-2017-14,2017,QPHY-C003-2017-14,14,SRC-C003-010,2017广州中考年报.pdf,年报p20;文档核验:2017Q14逐题分析,考查的科学内容：“物质”主题,0.7638,0.5419,年报p20未检索到明确选项分布；已核验为缺项或非选择题,典型错误： （1）只从题目中提取信息，写了依据，相对湿度越大，水蒸发越慢。占56.27%（图 40） 这类的学生虽然能从题目中获取了“相对湿度越大，水蒸发越慢”这个信息，但却没 有结合实例解释，湿衣服的变干是需要将衣服上的水蒸发。学生不知道什么叫回答完问 题，在这里，湿衣服难晾…,年报p20逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p20; original=2017广州中考.pdf#真题p4; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2017-15,2017,QPHY-C003-2017-15,15,SRC-C003-010,2017广州中考年报.pdf,年报p24;文档核验:2017Q15逐题分析,考查的科学内容：“运动和相互作用”主题,0.6739,0.4477,A:8.2834%;B:3.9018%;C:79.929%;D:7.7674%;未选:10%,年报p24逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议详见2016 年中考分析报告第 10 题） 对第（3）小题的分析： 第（1）小题难度0.9053，第（2）小题难度0.7939，可以判断80%以上的学生有能力 读出F1、F2 的大小，而第（3）小题难度降到0.3223，可以估计将近50%的学生不会选择 恰当的物理规律来…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p24; original=2017广州中考.pdf#真题p5; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:common_errors_summary
YRO-C003-2017-16,2017,QPHY-C003-2017-16,16,SRC-C003-010,2017广州中考年报.pdf,年报p6;文档核验:2017Q16逐题分析,考查的科学内容：“运动和相互作用”、“能量”主题,0.6485,0.6813,A:10.7871%;B:19.6124%;C:64.845%;D:4.5759%;未选:0.1741%,错选B 的学生可以 说并没有经历上述的思维过程，凭感觉把做过的一些类似的题目答案当成是本题的答案。 错选D 学生认为物体上升过程就是动能转化为重力势能的过程，物体下降过程就是重 力势能转化为动能的过程。没有理解“转化过程”是一种形式的能量减少，另一种形式的 能量在增加的过程。从…,教学建议”所 给出的建议。 7． 中小球相对于水平桌面静止．小红通过观察，作出如下判 断．正确的是 A．窗外另一列车相对她不动，则她坐的车一定是对地静止的 B．窗外另一列车相对她向东行驶，则她坐的车一定对地向西行驶 C．小球突然“自动”向东滚动，则她坐的车一定向西启动 D．小球…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p6; original=2017广州中考.pdf#真题p4; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页
YRO-C003-2017-17,2017,QPHY-C003-2017-17,17,SRC-C003-010,2017广州中考年报.pdf,年报p28;文档核验:2017Q17逐题分析,考查的科学内容：“运动和相互作用”主题,0.8877,0.2735,年报p28未检索到明确选项分布；已核验为缺项或非选择题,年报p28逐题分析未检索到明确典型错误表述；已核验为缺项,年报p28逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p28; original=2017广州中考.pdf#真题p5; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2017-18,2017,QPHY-C003-2017-18,18,SRC-C003-010,2017广州中考年报.pdf,年报p30;文档核验:2017Q18逐题分析,考查的科学内容：“运动和相互作用”主题,0.862,0.3693,年报p30未检索到明确选项分布；已核验为缺项或非选择题,年报p30逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议，可参考近几年中考分析报告。,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p30; original=2017广州中考.pdf#真题p4; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,common_errors_summary"
YRO-C003-2017-19,2017,QPHY-C003-2017-19,19,SRC-C003-010,2017广州中考年报.pdf,年报p31;文档核验:2017Q19逐题分析,考查的科学内容：“运动和相互作用”主题,0.7329,0.7307,年报p31未检索到明确选项分布；已核验为缺项或非选择题,错误答案。还有近 三分之一的学生没有正确理解题目所给信息，把轮胎与地面接触面积共为0.12 m2 错误理解 为单一轮胎与地接触面积为0.12 m2，又自己增加条件认为汽车有四个轮胎。我们常困惑为 什么学生总把p= 错记为p=FS。其实学生三年的初中学习要记住多科的内容，而就物理…,年报p31逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p31; original=2017广州中考.pdf#真题p5; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2017-20,2017,QPHY-C003-2017-20,20,SRC-C003-010,2017广州中考年报.pdf,年报p32;文档核验:2017Q20逐题分析,考查的科学内容：“运动和相互作用”主题,0.5826,0.7837,年报p32未检索到明确选项分布；已核验为缺项或非选择题,年报p32逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议参见2014 年中考分析报告第20 题。受力分析需 要学生记住的不是所有情景的图片，而是方法、顺序：先是场力（重力、电场力、磁场 力），再是接触力（找接触面，分析是否有弹力、摩擦力），正如在其他题目中反复提及 的，要能够“以不变应万变”，那首先要搞清楚能“应万变”的“不…,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p32; original=2017广州中考.pdf#真题p3; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,common_errors_summary"
YRO-C003-2017-21,2017,QPHY-C003-2017-21,21,SRC-C003-010,2017广州中考年报.pdf,年报p6;文档核验:2017Q21逐题分析,考查的科学内容：“运动和相互作用”、“能量”主题,0.6485,0.6813,A:10.7871%;B:19.6124%;C:64.845%;D:4.5759%;未选:0.1741%,错选B 的学生可以 说并没有经历上述的思维过程，凭感觉把做过的一些类似的题目答案当成是本题的答案。 错选D 学生认为物体上升过程就是动能转化为重力势能的过程，物体下降过程就是重 力势能转化为动能的过程。没有理解“转化过程”是一种形式的能量减少，另一种形式的 能量在增加的过程。从…,教学建议”所 给出的建议。 7． 中小球相对于水平桌面静止．小红通过观察，作出如下判 断．正确的是 A．窗外另一列车相对她不动，则她坐的车一定是对地静止的 B．窗外另一列车相对她向东行驶，则她坐的车一定对地向西行驶 C．小球突然“自动”向东滚动，则她坐的车一定向西启动 D．小球…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2017广州中考年报.pdf#p6; original=2017广州中考.pdf#真题p6; answer=2017广州中考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页
